Product code,Category,Ingredient List,Serving Size (g),Calories,Total Fat (g),Saturated Fat (g),Trans Fat (g),Polyunsaturated Fat (g),Monounsaturated Fat (g),Cholesterol (mg),Sodium (mg),Total Carbohydrate (g),Dietary Fiber (g),Total Sugars (g),Added Sugars (g),Protein (g),Vitamin D (mcg),Calcium (mg),Iron (mg),Potassium (mg),image_path
521,Meatballs,"Water, Pea Protein (22%), Vegetable Oils (Rapeseed, Shea, Coconut), Thickener (E461), Vegetable Fibres (Pea, Potato), Dried Onion, Vegetable Concentrates (Caramelised Carrot, Beetroot, Carrot), Garlic, Yeast Extract, Natural Flavouring, Salt, Potato Starch, Black Pepper, Parsley, Acidity Regulator (E300)",100.0,234.0,14.3,8.3,0.0,,,0.0,420.0,10.3,2.4,1.2,0.0,14.9,0.0,0.0,3.4,0.0,images/Meatballs/521.jpg
104,Milk,"Water, Base 13% (Oats, Cowpeas & Moongs), Rice Bran Oil, Mineral (Calcium carbonate), Acidity Regulator (Disodium Phosphate, Dipotassium Phosphate), Natural Flavors (Vanilla), Himalayan Pink Salt, Emulsifier (Sunflower lecithin), Stabilizer (Gellan Gum), Vitamins (A, D, B12).",206.0,100.0,4.3,1.5,0.0,0.0,0.0,0.0,38.9,12.8,0.0,6.5,0.0,2.0,,,,,images/Milk/104.jpg
112,Milk,"Filtered Water, Animal-Free Whey Protein, High Oleic Sunflower Oil, Cane Sugar. Contains less than 1% of: Natural Flavors, Calcium Potassium Phosphate Citrate, Dipotassium Phosphate, DiSodium Phosphate, Sunflower Lecithin, Guar Gum, Gellan Gum, Vitamin E, Vitamin A Palmitate, Vitamin D2, Vitamin B12.",240.0,140.0,8.0,1.0,0.0,0.0,0.0,0.0,210.0,7.0,0.0,5.0,5.0,10.0,,,,,images/Milk/112.jpg
128,Milk,"Almondmilk (Filtered Water, Almonds), Cane Sugar, Vitamin and Mineral Blend (Calcium Carbonate, Vitamin E Acetate, Vitamin A Palmitate, Vitamin D2), Sea Salt, Locust Bean Gum, Gellan Gum, Ascorbic Acid (to protect freshness), Natural Flavor",247.2,80.0,2.5,1.7,0.0,0.0,4.9,0.0,125.0,14.0,0.0,8.0,5.7,1.0,,,,,images/Milk/128.jpg
132,Milk,"Organic Ricemilk (Water, Organic Hydrolyzed Rice), Organic Canola Oil And/Or Organic Sunflower Oil, Sea Salt.",240.0,120.0,2.5,0.0,0.0,0.5,1.5,0.0,80.0,24.0,0.0,11.0,11.0,0.0,,,,,images/Milk/132.jpg
135,Milk,"Water, Hulled Hemp Seed, Contains 1% Or Less Of: Tricalcium Phosphate, Natural Flavoring, Disodium Phosphate, Xanthan Gum, Gellan Gum, Vitamin D2.",240.0,60.0,5.0,0.5,0.0,0.0,0.0,0.0,120.0,1.0,0.0,,0.0,3.0,,,,,images/Milk/135.jpg
141,Milk,"Coconutmilk (Water, Coconut Cream), Coconut Water, Calcium Carbonate, Sunflower Lecithin, Sea Salt, Guar Gum, Gellan Gum, Potassium Citrate",247.2,45.0,4.0,0.0,0.0,0.0,0.0,0.0,140.0,1.0,0.0,6.1,0.0,0.0,,,,,images/Milk/141.jpg
147,Milk,"Filtered Water, Organic Almonds, Himalayan Pink Slat.",240.0,70.0,6.0,0.0,0.0,0.0,0.0,0.0,140.0,3.0,3.0,0.0,0.0,2.0,,,,,images/Milk/147.jpg
151,Milk,"Oatmilk (Filtered Water, Oats), Calcium Carbonate, Dipotassium Phosphate (Stabilizer), Sea Salt, Gellan Gum, Vitamin A Palmitate, Vitamin D2, Riboflavin (Vitamin B2) And Vitamin B12
",240.0,90.0,1.5,0.0,0.0,0.0,0.0,0.0,100.0,20.0,2.0,3.0,3.0,2.0,,,,,images/Milk/151.jpg
161,Milk,"Oatmilk (Filtered Water, Oats), Cane Sugar, Cocoa Processed With Alkali, Calcium Carbonate, Dipotassium Phosphate, Natural Flavors, Sea Salt, Gellan Gum, Vitamin A Palmitate, Vitamin D2, Riboflavin (Vitamin B2) And Vitamin B12",247.2,58.0,0.8,0.0,0.0,0.0,0.0,0.0,56.2,12.9,5.4,5.5,7.4,1.2,,,,,images/Milk/161.jpg
185,Milk,"Oat Base (Water, Oats), Cane Sugar, 2% or less (Cocoa Powder Processed With Alkali, Low Erucic Acid Rapeseed Oil, Calcium Carbonate, Natural Flavors, Sea Salt, Tricalcium Phosphate, Dicalcium Phosphate, Riboflavin, Vitamin A, Vitamin D2, Vitamin B12)",339.9,150.0,3.5,3.9,0.0,0.0,0.0,0.0,150.0,24.0,,1.6,0.6,3.0,,,,,images/Milk/185.jpg
195,Milk,"Almondmilk (Filtered Water, Almonds), Cane Sugar, Almond Oil, Calcium Carbonate, Potassium Citrate, Sea Salt, Tara Gum, Sunflower Lecithin, Gellan Gum, Vitamin A Palmitate, Vitamin D2, D-Alpha-Tocopherol (Natural Vitamin E)",240.0,80.0,7.0,0.5,0.0,1.5,5.0,0.0,140.0,4.0,1.0,4.0,4.0,1.0,,,,,images/Milk/195.jpg
198,Milk,"Filtered Water, Cashews, Cane Sugar, Salt, Natural Flavors",240.0,130.0,10.0,1.5,0.0,0.0,0.0,0.0,85.0,8.0,0.0,2.0,1.0,4.0,,,,,images/Milk/198.jpg
200,Milk,"Cashew-Oat-Millet Mylk (Filtered Water, Cashews, Barnyard Millet, Oats), Sugar. Contains 2% Or Less Of: Sunflower Oil, Dipotassium Phosphate, Calcium Carbonate, Guar Gum.",103.0,42.0,4.0,2.6,0.0,0.0,4.6,0.0,0.0,1.3,0.0,5.5,6.4,0.8,,,,,images/Milk/200.jpg
242,Milk,"Oatmilk (Filtered Water, Oat Concentrate), Contains 2% or less of: Sunflower Oil, Vitamin and Mineral Blend (Calcium Carbonate, Vitamin A Palmitate, Vitamin D2, Riboflavin [B2], Vitamin B12), Dipotassium Phosphate, Sea Salt, Gellan Gum, Locust Bean Gum, Ascorbic Acid (Vitamin C To Protect Freshness), Natural Flavor.",247.2,120.0,5.0,1.9,0.0,1.3,0.0,0.0,100.0,18.0,0.0,4.5,4.2,1.0,,,,,images/Milk/242.jpg
259,Milk,"Oat Base (Water, Oats), Low Erucic Acid Rapeseed Oil. Contains 2% Or Less Of: Dipotassium Phosphate, Calcium Carbonate, Tricalcium Phosphate, Sea Salt, Dicalcium Phosphate, DHA Algal Oil, Sodium Ascorbate (Antioxidant), Tocopherols (Antioxidant), Riboflavin, Vitamin A Acetate, Vitamin D2, Vitamin B12.",240.0,160.0,9.0,1.0,0.0,0.0,0.0,0.0,100.0,15.0,2.0,7.0,7.0,3.0,,,,,images/Milk/259.jpg
270,Milk,"Soymilk (Filtered Water, Soybeans), Cane Sugar, Vitamin and Mineral Blend (Tricalcium Phosphate, Calcium Carbonate, Vitamin A Palmitate, Vitamin D2, Riboflavin [B2], Vitamin B12), Sea Salt, Natural Flavor, Gellan Gum",247.2,110.0,4.5,0.0,0.0,0.0,1.7,0.0,90.0,9.0,0.0,3.6,3.0,8.0,,,,,images/Milk/270.jpg
271,Milk,"Oat Blend (Water, Whole Grain Oats), Contains 2% Or Less Of: Rapeseed Oil, Sea Salt, Vitamin D2 (Yeast Extract), Calcium Carbonate, Gellan Gum.",240.0,120.0,6.0,0.5,0.0,0.0,0.0,0.0,115.0,14.0,,8.0,8.0,2.0,,,,,images/Milk/271.jpg
278,Milk,"Almondmilk (Water, Almonds), Calcium Carbonate, Sunflower Lecithin, Sea Salt, Natural Flavor, Guar Gum, Gellan Gum, Potassium Citrate",247.2,35.0,3.0,0.7,0.0,0.0,1.9,0.0,140.0,1.0,,0.0,0.0,1.0,,,,,images/Milk/278.jpg
286,Milk,"Grade A Reduced Fat Organic Milk, Vitamin A Palmitate, Vitamin D3.",240.0,130.0,5.0,3.0,0.0,0.0,1.5,20.0,135.0,13.0,0.0,12.0,0.0,8.0,,,,,images/Milk/286.jpg
300,Milk,"Water, Pea Protein Blend (Water, Pea Protein), Sunflower Oil, Contains Less Than 1% Of Vanilla Extract, Vitamin A Palmitate, Vitamin D2, Vitamin B12, Tricalcium Phosphate, Dipotassium Phosphate, Sunflower Lecithin, Natural Flavor, Sea Salt, Guar Gum, Gellan Gum",247.2,33.0,1.9,0.0,0.0,0.0,0.0,0.0,39.6,0.4,0.0,0.0,4.8,3.3,,,,,images/Milk/300.jpg
306,Milk,"Water, Pea Protein Blend (Water, Pea Protein), Vegetable Oil (Sunflower Or Safflower Oil), Contains Less Than 1% Of Vitamin A Palmitate, Vitamin D2, Riboflavin, Vitamin B12, Magnesium Citrate, Tricalcium Phosphate, Dipotassium Phosphate, Gum Arabic, Sea Salt, Mixed Tocopherols (To Preserve Freshness), Sunflower Lecithin, Natural Flavor, Guar Gum, Gellan Gum.",240.0,80.0,4.5,0.0,0.0,0.5,3.0,0.0,120.0,,,0.0,0.0,8.0,,,,,images/Milk/306.jpg
313,Milk,"‎Water, 11% (Oats, Sprouted Sorghum-Jowar, Sprouted Buckwheat - Kuttu, Sprouted Amaranth-Rajgira, Sprouted Finger Millets-Ragi), Low Erucic Acid Rapeseed Oil, Minerals (Calcium Carbonate, Tricalcium Phosphate), Acidity Regulator, Citrus Fiber, Himalayan Pink Salt, Stabilizer (Gellan Gum), Vitamin B1, B2, B12 & D. CONTAINS NATURALLY OCCURING SUGARS, CONTAINS OATS, Millets CONTAINS NATURAL SUBSTANCES.",103.0,60.0,2.5,5.5,0.0,0.0,0.0,0.0,45.0,8.6,0.0,12.8,4.8,1.0,,,,,images/Milk/313.jpg
315,Milk,"Plantmilk (Filtered Water, Whole Grain Oat Flour, Pea Protein, Cold Pressed Organic Flax Oil), Contains 2% or Less of, Sunflower Oil, Tricalcium Phosphate Natural Flavor, Sunflower Lecithin, Enzymes, Sea Salt, Gellan Gum, Xanthan Gum, Citric Acid, Vitamin A Palmitate, Vitamin D2, Vitamin B12",247.2,42.0,2.1,1.5,0.0,0.0,0.0,0.0,47.9,2.9,0.0,8.0,0.0,2.1,,,,,images/Milk/315.jpg
321,Milk,"69% Milk, Water, Sunflower Oil, 1.1% Vegetarian Lactose , Broad Bean Protein, Salt, Calcium Phosphate, Vitamins (B2, B12, D).",100.0,44.0,1.6,0.3,0.0,0.0,0.0,0.0,0.0,4.3,0.0,4.2,0.0,3.0,,,,,images/Milk/321.jpg
326,Milk,"Cashew-Oat Mylk (Filtered Water, Cashews, Oats), Sugar. Contains 2% Or Less Of: Sunflower Oil, Cocoa Solids, Sodium Bicarbonate, Guar Gum, Salt. Contains Added Flavour- Nature Identical Flavouring Substances.",103.0,84.0,4.5,2.2,0.0,0.0,1.6,0.0,167.3,9.8,0.0,5.1,7.2,1.0,,,,,images/Milk/326.jpg
340,Milk,"Macadamia Milk (Filtered Water, Macadamias), Cane Sugar, Calcium Phosphate, Natural Flavor, Pea Protein, Guar Gum, Sunflower Lecithin, Sea Salt, Gellan Gum, Zinc Sulfate, Vitamin A Acetate, Vitamin D2, Riboflavin (B2), Vitamin B12.",240.0,60.0,3.5,0.5,0.0,0.0,3.0,0.0,110.0,7.0,,6.0,6.0,1.0,,,,,images/Milk/340.jpg
342,Milk,"Soymilk (Filtered Water, Soybeans), Cane Sugar, Vitamin and Mineral Blend (Tricalcium Phosphate, Calcium Carbonate, Vitamin A Palmitate, Vitamin D2, Riboflavin [B2], Vitamin B12), Sea Salt, Natural Flavor, Gellan Gum.",240.0,110.0,4.5,0.5,0.0,0.0,0.0,0.0,90.0,9.0,2.0,6.0,5.0,8.0,,,,,images/Milk/342.jpg
354,Milk,"Filtered Water, Cane Sugar, Animal-Free
Whey Protein, High Oleic Sunflower Oil,
Cocoa Powder, Calcium Potassium
Phosphate Citrate, Disodium Phosphate,
Natural Flavors, Sunflower Lecithin,
Guar Gum, Gellan Gum, Stevia,
Vitamin E, Vitamin A, Vitamin D2,
Vitamin B12",247.2,130.0,4.5,0.0,0.0,0.0,2.9,0.0,320.0,14.0,0.0,2.0,6.9,10.0,,,,,images/Milk/354.jpg
356,Milk,"Water, Soluble Corn Fiber, Coconut Oil, Corn Maltodextrin, Sugar, Chickpea Protein, Sucrose Esters Of Fatty Acids, Tricalcium Citrate, Salt, Dipotassium Phosphate, Gellan Gum, Vitamin D2, Vitamin A Acetate, Tocopherol.",240.0,130.0,7.0,6.0,0.0,0.0,0.0,0.0,160.0,14.0,8.0,4.0,4.0,1.0,,,,,images/Milk/356.jpg
367,Milk,"Organic Coconut Milk, Organic Brown Sugar, Water, Organic Guar Gum, And Organic Coffee Flavor",30.9,333.0,20.0,0.0,0.0,0.0,0.0,0.0,33.3,36.7,0.0,6.4,6.5,0.0,,,,,images/Milk/367.jpg
382,Milk,"Oat Base (Filtered Water, Oats),
Animal-Free Whey Protein, High
Oleic Sunflower Oil, Calcium
Potassium Phosphate Citrate,
Disodium Phosphate, Natural
Flavors, Sunflower Lecithin, Gellan
Gum, Vitamin E, Vitamin A , Vitamin
D2, Vitamin B12",247.2,150.0,4.0,0.0,0.0,2.3,0.0,0.0,290.0,15.0,0.0,6.6,5.0,10.0,,,,,images/Milk/382.jpg
392,Milk,"Almondmilk (Filtered Water, Almonds), Cane Sugar, Calcium Carbonate, Sea Salt, Potassium Citrate, Sunflower Lecithin, Gellan Gum, Vitamin A Palmitate, Vitamin D2, D-Alpha-Tocopherol (Natural Vitamin E)",480.0,60.0,2.5,0.0,0.0,0.0,0.0,0.0,150.0,8.0,,7.0,7.0,1.0,,,,,images/Milk/392.jpg
427,Milk,"Filtered Water, Hazelnuts",247.2,38.0,3.8,4.6,0.0,0.0,0.0,0.0,2.1,0.4,6.4,7.6,6.4,0.8,,,,,images/Milk/427.jpg
442,Milk,"Water, Coconut Extract (13.2%), Emulsifier (Sucrose Esters Of Fatty Acids), Stabiliser (Gellan Gum)",103.0,100.0,9.4,0.0,0.0,0.0,0.0,0.0,20.0,2.5,2.1,7.5,6.2,1.2,,,,,images/Milk/442.jpg
457,Milk,"Oat Milk (Water, Oats), Cold Brew Coffee, Dates, Coconut Cream, Cacao, Chocolate Extract, Himalayan Pink Salt, Acacia Extract, Ashwagandha, Maca, Rosemary Antioxidant, Baking Soda ",245.1,100.0,3.0,1.6,0.0,0.0,0.0,0.0,65.0,18.0,0.0,9.0,0.1,2.0,,,,,images/Milk/457.jpg
480,Milk,"Water, Soy Protein Isolate, Cane Sugar, Vanilla Extract, Nutrient Mix: Tripotassium Citrate, Tricalcium Citrate, Salt, Vitamin A, Vitamin D, Vitamin B12, Riboflavin (Vitamin B2).",236.59,130.0,5.0,4.5,0.0,0.0,0.0,0.0,100.0,4.0,0.0,4.0,4.0,16.0,,,,,images/Milk/480.jpg
491,Milk,"‎Oat Base (Water, Oats 10.5%), Low Erucic Acid Rapeseed Oil, Minerals (Calcium Carbonate, Tricalcium Phosphate), Acidity Regulator (Dipotassium phosphate), Citrus Fiber, Himalayan Pink Salt, Stabilizer (Gellan Gum), Vitamin B1, B2, B12 & D. CONTAINS NATURALLY OCCURING SUGARS, CONTAINS OATS, CONTAINS NATURAL & NATURE IDENTICAL FLAVOURING SUBSTANCES.",103.0,61.0,2.5,1.8,0.0,0.0,0.0,0.0,45.0,8.6,,3.1,0.0,1.0,,,,,images/Milk/491.jpg
493,Milk,"Water, Organic Oats, Sea Salt.",240.0,80.0,1.0,0.0,0.0,0.0,0.0,0.0,160.0,14.0,,4.0,4.0,3.0,,,,,images/Milk/493.jpg
509,Milk,"Water, Pea Protein, Cane Sugar, Sunflower Oil, Coffee Extract, Contains Less Than 0.5% Of Dipotassium Phosphate, Tricalcium Phosphate, Salt, Natural Flavor, Mixed Tocopherols (To Preserve Freshness), Sunflower Lecithin, Monk Fruit Extract, Gellan Gum, Guar Gum
",365.7,56.0,2.0,1.9,0.0,0.0,0.0,0.0,67.6,3.4,0.0,7.8,0.0,5.6,,,,,images/Milk/509.jpg
511,Milk,"Organic Soymilk (Water, Organic Soybeans).",240.0,100.0,4.5,0.5,0.0,2.5,1.0,0.0,25.0,5.0,1.0,1.0,0.0,9.0,,,,,images/Milk/511.jpg
528,Milk,"Non-Dairy Milk (Water, Chickpea Protein, Dipotassium Phosphate, Tricalcium Phosphate, Pea Protein, Tapioca Maltodextrin, Salt, Sunflower Lecithin, Gellan Gum), Low Erucic Acid Rapeseed Oil, Cane Sugar, Natural Flavors, Vitamin D.",240.0,130.0,10.0,1.0,0.0,0.0,0.0,0.0,115.0,7.0,0.0,6.0,6.0,3.0,,,,,images/Milk/528.jpg
554,Milk,"Semi Skimmed Milk (74%), Oat Drink (26%) (Water, Gluten Free Oats (1.5%), Chicory Root Fibre, Calcium Carbonate, Salt, Stabiliser: Gellan Gum, Vitamin D2, Vitamin B2, Iodine, Vitamin B12).",100.0,43.0,1.24,0.74,0.0,0.0,0.0,0.0,0.0,5.76,0.0,3.8,0.0,2.3,,,,,images/Milk/554.jpg
108,Mozzarella,"Water, Coconut Oil, Modified Tapioca & Potato Starch, Potato Starch, Sea Salt, Glucose, Calcium Phosphate, Glucono Delta-Lactone, Rowanberry Extract (to help maintain freshness), Lentil Protein, Natural Flavors, Citric Acid, Olive Extract, Beta Carotene (color), Vitamin B12, Powdered Cellulose added to prevent caking.",28.0,100.0,7.0,6.0,0.0,0.0,0.0,0.0,250.0,7.0,0.0,0.0,0.0,0.0,,,,,images/Mozzarella/108.jpg
114,Mozzarella,"40% Mozzarella, Water, 14% Coconut Oil, 13% Modified Potato Starch, 3% Pea Protein, 2% Potato Flour, Salt, Acidity Regulator (Lactic Acid), Mozzarella-Aroma, Preservative (Potassium Sorbate), Colour (Betacarotene). Does Not Contain Palm Oil.
",100.0,302.0,23.0,19.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.4,13.0,,,,,images/Mozzarella/114.jpg
127,Mozzarella,"Organic Cashew Milk (Filtered Water, Organic Cashews), Organic Coconut Oil, Organic Tapioca Starch, Sea Salt, Organic Agar, Mushroom Extract, Organic Konjac, Cultures",28.0,60.0,5.0,7.7,0.0,0.0,0.0,0.0,220.0,2.0,0.0,0.0,0.0,1.0,,,,,images/Mozzarella/127.jpg
140,Mozzarella,"Water, Organic Steel Cut Oats, Organic Extra Virgin Olive Oil, Organic Agar Agar, Organic Tapioca Flour, Cellulose (Oat Fiber), Salt, Organic Cultured Sugar (Used as a natural preservative. Contains no added sugar), Lactic Acid (Vegan), Organic Natural Flavor, Organic Herbs, Organic Garlic",38.0,184.0,15.8,2.3,0.0,0.0,0.0,0.0,526.3,10.5,1.0,0.0,0.0,0.0,,,,,images/Mozzarella/140.jpg
162,Mozzarella,"Filtered Water, Coconut Oil, Potato Starch, Modified Starch (Potato And Tapioca), Chickpea Protein, Sea Salt, Potato Protein, Natural Flavour (Vegan Sources), Lactic Acid, Beta Carotene (Colour).

In A Coating Of: Water, Panko Bread Crumb (Rice Flour, Pea Protein, Dextrose, Baking Soda), Rice Flour, Modified Corn Starch, Potato Starch, Sunflower Oil, Corn Flour, Rice Starch, Dehydrated Cauliflower Powder, Sea Salt, Yeast Extract, Sodium Acid Pyrophosphate, Baking Soda, Spice, Xanthan Gum, Garlic Powder, Onion Powder.

Sauce: Water, Tomato Paste, Cane Sugar, Vinegar, Salt, Dried Garlic, Modified Potato Starch, Sunflower Oil, Herbs, Spices, Xanthan Gum.
",85.0,260.0,16.0,14.0,0.0,0.0,0.0,0.0,680.0,28.0,0.0,0.0,0.0,2.0,,,,,images/Mozzarella/162.jpg
164,Mozzarella,"Water, Coconut Oil, Tapioca, Cashew, Nutritional Yeast, Salt, Apple Cider Vinegar, Agar, Garlic Powder, Psyllium Husk.",100.0,199.0,13.9,0.0,0.0,0.0,0.0,0.0,307.0,32.5,0.0,0.0,0.0,2.7,,,,,
228,Mozzarella,"Low Moisture Part-Skim Mozzarella Cheese (Pasteurized Part-Skim Milk, Cheese Culture, Salt, Enzymes), PotatoStarch (To Prevent Caking), Powdered Cellulose (To Prevent Caking), Natamycin (A Natural Mold Inhibitor).",28.0,90.0,5.0,3.0,0.0,0.0,0.0,15.0,190.0,2.0,0.0,0.0,0.0,7.0,,,,,images/Mozzarella/228.jpg
235,Mozzarella,"Water, Coconut oil, Potato Starch, Potato Plant protein, Sea Salt, Natural flavour",30.0,80.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,,,,,images/Mozzarella/235.jpg
238,Mozzarella,"Water, Organic Refined Coconut Oil, Hemp Protein Powder (Caseed), Calcium Chloride, Carrageenan, Salt.",28.0,110.0,10.0,8.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0,4.0,,,,,images/Mozzarella/238.jpg
256,Mozzarella,"Water, Organic Steel Cut Oats, Organic Extra Virgin Olive Oil, Organic Agar Agar, Organic Tapioca Flour, Cellulose (Oat Fiber), Salt, Organic Cultured Sugar (Used as a Natural Preservative, Contains No Added Sugar), Lactic Acid (Vegan), Organic Natural Flavor",38.0,184.0,15.8,0.0,0.0,0.0,0.0,0.0,526.3,10.5,0.0,1.0,0.0,0.0,,,,,images/Mozzarella/256.jpg
262,Mozzarella,"Filtered Water, Organic Coconut Oil, Potato and Corn Starch, Expeller-Pressed Canola Oil, Sea Salt, Less than 2% of: Natural Flavors, Potato Protein, Calcium Phosphate, Organic Vegan Cane Sugar, Organic Vegetable Glycerin, Cellulose, Sodium Citrate, Citric Acid, Lactic Acid, Sodium Bicarbonate, Beta Carotene for Color.",28.0,80.0,6.0,5.0,0.0,0.0,0.0,0.0,280.0,6.0,0.0,0.0,0.0,1.0,,,,,images/Mozzarella/262.jpg
330,Mozzarella,"Pea Milk (Water, Pea Protein, Pea Starch, Oat Fiber), Potato Starch, Coconut Oil, Sunflower Oil, Tapioca Flour, Sea Salt, Dextrose, Potato Protein, Tricalcium Phosphate, Konjac Flour, Cassava Flour, Natural Flavors, Lactic Acid, Cultured Dextrose, Yeast Extract, Probiotic Cultures (Bacillus subtilis).",28.0,70.0,6.0,3.5,0.0,0.0,0.0,0.0,220.0,5.0,0.0,0.0,0.0,1.0,,,,,
360,Mozzarella,"Filtered Water, Coconut Oil, Modified Potato and Corn Starches, Potato Starch, Sea Salt, Natural Flavor, Olive Extract, Beta Carotene for Color",28.0,80.0,6.0,0.0,0.0,0.0,0.0,0.0,260.0,6.0,1.0,0.0,0.0,0.0,,,,,images/Mozzarella/360.jpg
388,Mozzarella,"Almond Base (Filtered Water, Crushed Organic Almonds), Casein (Milk Protein), NON-GMO Expeller-pressed Canola Oil, Food Starch Modified (NON-GMO Potato), Natural Flavors, NON-GMO Vegetable Glycerin. Contains less than 2% of the following: Olive Oil, Sodium Phosphate, Sea Salt, Citric Acid, Psyllium Husk (A Natural Fiber), Calcium Phosphate.",28.0,70.0,4.0,0.0,0.0,0.0,0.0,0.0,210.0,3.0,0.0,0.0,0.0,6.0,,,,,images/Mozzarella/388.jpg
400,Mozzarella,"erbed Oil Blend (Canola Oil, Extra Virgin Olive Oil, Spices), Antipasti Blend (herbed Mozza [Filtered Water, Modified Potato Starch, Coconut Oil, Palm Oil, Sea Salt, Yeast Extract, Spices, Cultured Dextrose, Natural Flavors, Dried Red Pepper, Lactic Acid, Garlic Powder, Probiotic Cultures (bacillus Subtilis)], Kalamata Olives [olives, Water, Red Wine Vinegar, Sea Salt, Grape Must], Red Peppers [peppers, Water, Sugar, Vinegar, Salt, Ascorbic Acid, Calcium Chloride], Pepperoncini [Pepperoncini, Water, Sea Salt, Acetic Acid, Citric Acid, Turmeric])",28.0,607.0,64.3,0.0,0.0,0.0,0.0,0.0,410.7,7.1,0.0,0.0,0.0,0.0,,,,,images/Mozzarella/400.jpg
426,Mozzarella,"Cashew, Peanut, Water, Tapioca, Salt, Agar
Marinade: Extra Virgin Olive Oil, Garlic, Herbs
",62.5,216.0,12.8,2.1,0.0,0.0,0.0,16.0,0.0,21.9,0.0,0.0,1.0,3.4,,,,,
471,Mozzarella,"Water, Expeller Pressed Coconut Oil, Modified Potato Starch, Sunflower Oil, Tapioca Starch, Contains Less Than 2% Of Faba Bean Protein, Bamboo Fiber, Dextrose, Nutritional Yeast, Natural Flavors, Sea Salt, Fermented Corn Sugar, Citric Acid, Lactic Acid, Lactic Acid Culture, Xanthan Gum, Sodium Citrate, Disodium Phosphate, Tricalcium Phosphate.",28.0,90.0,7.0,4.5,0.0,0.0,0.0,0.0,230.0,6.0,0.0,0.0,0.0,,,,,,images/Mozzarella/471.jpg
489,Mozzarella,"Oat Cream Blend (Water, Gluten-Free Oat Flour, Pea Protein, Cultures, Enzymes), Tapioca Starch, Coconut Oil, Corn Starch, Expeller Pressed Safflower Oil, Calcium Phosphate, Less Than 2 Percent Of: Konjac Flour, Fruit Juice (For Color), Yeast Extract, Salt, Dextrose, Xanthan Gum, Lactic Acid, Natural Flavors.",30.0,90.0,6.0,4.0,0.0,0.0,0.0,0.0,240.0,8.0,0.0,1.0,1.0,1.0,,,,,images/Mozzarella/489.jpg
504,Mozzarella,"Plant Milk (Filtered Water, Organic Cashews), Organic Sunflower Oil, Organic Tapioca Starch, Sea Salt, Mushroom Extract, Organic Sunflower Lecithin, Organic Konjac, Cultures",67.0,170.0,14.0,0.0,0.0,0.0,0.0,0.0,530.0,11.0,0.0,0.0,0.0,2.0,,,,,images/Mozzarella/504.jpg
520,Mozzarella,"Water, Organic Steel Cut Oats, Organic Extra Virgin Olive Oil, Organic Agar Agar, Organic Tapioca Flour, Cellulose (Oat Fiber), Salt, Organic Cultured Sugar (Used as a Natural Preservative, Contains No Added Sugar), Organic Spices, Lactic Acid (Vegan), Organic Natural Flavor, Organic Garlic",38.0,184.0,15.8,14.0,0.0,0.0,0.0,0.0,526.3,10.5,0.0,0.0,0.0,0.0,,,,,images/Mozzarella/520.jpg
524,Mozzarella,"Cashew, Peanut, Water, Tapioca, Salt, Agar
Marinade: Extra Virgin Olive Oil, White Truffle Oil, Garlic, Herbs
",62.5,199.0,13.9,7.5,0.0,0.0,0.0,0.0,0.0,15.3,0.0,0.0,0.0,3.2,,,,,images/Mozzarella/524.jpg
555,Mozzarella,"Organic Cultured Cashew Milk (Filtered Water, Organic Cashews), Organic Sunflower Oil, Organic Tapioca Starch, Sea Salt, Mushroom Extract, Organic Sunflower Lecithin, Organic Konjac, Cultures. Contains: Cashews.
",67.0,170.0,14.0,2.0,0.0,0.0,0.0,0.0,530.0,11.0,1.0,1.0,0.0,2.0,,,,,
143,Nuggets,"Water, Breadcrumb, Seasoning Mix [Vegetable fibre, Vegetable protein(soya), Spices and Condiments(Onion), Iodized salt, Stabilizer, Refined Palm Oil, Palm Kernel Oil, Batter, Structured Vegetable Protein [Isolated Soy Protein, Wheat Gluten and Wheat Starch], Pea Fibre and Starch, Seasonings. Contains Added Flavour(s), Natural Flavours and Natural Identical flavouring substances).",100.0,229.0,11.5,2.6,0.0,8.9,0.0,0.0,460.0,24.2,1.8,0.0,0.0,7.1,0.0,56.8,1.8,0.0,images/Nuggets/143.jpg
261,Nuggets,"Water (47.5%), Breadcrumbs [Refined Wheat Flour (Maida), Dextrose, Iodized Salt and Yeast], Refined Palm Oil [Antioxidant (INS 319)], Textured soy protein concentrate (8.7 %), Protein Blend Powder[Soy protein conc., Thickener (INS 461), Yeast extract, Dextrose], Batter [Stabilizer (INS 466)], Refined Sunflower Oil [Antioxidant (INS 319)], Spices and condiments, Contains Added Flavouring (Roasted Chicken Flavour), Yeast Extract, Iodized Salt [Anticaking agent (INS 536)], Thickener (INS 461) and Pea Protein. ",100.0,256.0,12.6,3.0,0.0,,,68.0,655.0,19.6,2.5,0.9,0.0,11.9,0.0,50.0,0.0,0.0,images/Nuggets/261.jpg
